Title,Description,Date
Neutral Tata Chemicals; target of Rs 980: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Tata Chemicals with a target price of Rs 980 in its research report dated August 05, 2024. 
",08/14/2024
Neutral GSK Pharma; target of Rs 2620: Motilal Oswal,"Motilal Oswal recommended Neutral rating on GSK Pharma with a target price of Rs 2620 in its research report dated August 05, 2024. 
",08/14/2024
Neutral Britannia Industries; target of Rs 5850: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Britannia Industries with a target price of Rs 5850 in its research report dated August 05, 2024. 
",08/14/2024
Neutral Amara Raja; target of Rs 1390: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Amara Raja with a target price of Rs 1390 in its research report dated August 05, 2024. 
",08/14/2024
Buy LIC Housing Finance; target of Rs 860: Motilal Oswal,"Motilal Oswal is bullish on LIC Housing Finance has recommended buy rating on the stock with a target price of Rs 860 in its research report dated August 05, 2024. 
",08/14/2024
Buy G R Infraprojects; target of Rs 1910: Motilal Oswal,"Motilal Oswal is bullish on G R Infraprojects has recommended buy rating on the stock with a target price of Rs 1910 in its research report dated August 05, 2024. 
",08/14/2024
Buy CAMS; target of Rs 4600: Motilal Oswal,"Motilal Oswal is bullish on CAMS has recommended buy rating on the stock with a target price of Rs 4600 in its research report dated August 05, 2024. 
",08/14/2024
Sell Ashok Leyland; target of Rs 146: ICICI Securities,"ICICI Securities is bearish on Ashok Leyland has recommended sell rating on the stock with a target price of Rs 146 in its research report dated July 26, 2024. 
",08/14/2024
"Sell Mphasis; target of Rs 2,020: ICICI Securities","ICICI Securities is bearish on Mphasis has recommended sell rating on the stock with a target price of Rs 2,020 in its research report dated July 28, 2024. 
",08/14/2024
"Reduce Amber Enterprises India; target of Rs 3,850: ICICI Securities","ICICI Securities recommended accumulate rating on Amber Enterprises India with a target price of Rs 3,850 in its research report dated July 29, 2024. 
",08/14/2024
"Reduce Dr Reddy’s Laboratories; target of Rs 6,350: ICICI Securities","ICICI Securities recommended accumulate rating on Dr Reddy’s Laboratories with a target price of Rs 6,350 in its research report dated July 28, 2024. 
",08/14/2024
"Hold Home First Finance Company; target of Rs 1,075: ICICI Securities","ICICI Securities recommended hold rating on Home First Finance Company with a target price of Rs 1,075 in its research report dated July 28, 2024. 
",08/14/2024
"Hold UltraTech Cement; target of Rs 11,046: ICICI Securities","ICICI Securities recommended hold rating on UltraTech Cement with a target price of Rs 11,046 in its research report dated July 29, 2024. 
",08/14/2024
"Nifty, Sensex pare partial gains on profit booking; India VIX down 11%","India VIX, however, cooled off by about 11 percent to hover around 18. 
",08/14/2024
Hold TTK Prestige; target of Rs 900: ICICI Securities,"ICICI Securities recommended hold rating on TTK Prestige with a target price of Rs 900 in its research report dated July 28, 2024. 
",08/14/2024
"Buy InterGlobe Aviation; target of Rs 5,265: ICICI Securities","ICICI Securities is bullish on Spandana Spoorthy Financial has recommended buy rating on the stock with a target price of Rs 5,265 in its research report dated July 29, 2024. 
",08/14/2024
Buy Spandana Spoorthy Financial; target of Rs 950: ICICI Securities,"ICICI Securities is bullish on Spandana Spoorthy Financial has recommended buy rating on the stock with a target price of Rs 950 in its research report dated July 29, 2024. 
",08/14/2024
Accumulate Britannia Industries; target of Rs 6080: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Britannia Industries with a target price of Rs 6080 in its research report dated August 05, 2024. 
",08/14/2024
"Buy Shriram Finance; target of Rs 3,500: ICICI Securities","ICICI Securities is bullish on Shriram Finance has recommended buy rating on the stock with a target price of Rs 3,500 in its research report dated July 28, 2024. 
",08/14/2024
Buy Piramal Pharma; target of Rs 200: ICICI Securities,"ICICI Securities is bullish on Piramal Pharma has recommended buy rating on the stock with a target price of Rs 200 in its research report dated July 28, 2024. 
",08/14/2024
Buy IDFC FIRST Bank; target of Rs 95: ICICI Securities,"ICICI Securities is bullish on IDFC FIRST Bank has recommended buy rating on the stock with a target price of Rs 95 in its research report dated July 29, 2024. 
",08/14/2024
ABB India earnings preview: Robust growth across segments to drive revenue,"ABB India stock price has gained around 66 percent over the last one year and around 503.5 percent over the last five years. 
",08/14/2024
Brigade Enterprises stock surges 6% on strong Q1 results,"Brigade Enterprises' strong launch pipeline provides growth visibility in near term, according to Motilal Oswal. 
",08/14/2024
"Buy IndusInd Bank; target of Rs 1,900: ICICI Securities","ICICI Securities is bullish on IndusInd Bank has recommended buy rating on the stock with a target price of Rs 1,900 in its research report dated July 28, 2024. 
",08/14/2024
Accumulate Cipla; target of Rs 1633: KR Choksey,"KR Choksey recommended accumulate rating on Cipla with a target price of Rs 1633 in its research report dated August 02, 2024. 
",08/14/2024
"Buy Mahanagar Gas; target of Rs 2,140: ICICI Securities","ICICI Securities is bullish on Mahanagar Gas has recommended buy rating on the stock with a target price of Rs 2,140 in its research report dated July 27, 2024. 
",08/14/2024
Buy ACC; target of Rs 2923: KR Choksey,"KR Choksey is bullish on ACC has recommended buy rating on the stock with a target price of Rs 2923 in its research report dated August 02, 2024. 
",08/14/2024
"Bulkcorp International makes a smart debut, lists 24% premium at NSE SME","The issue was subscribed 176.35 times, driven by retail investors, non-institutional investors, and qualified institutional investors 
",08/14/2024
"Nifty, Sensex regain momentum after selloff; Auto, metal stocks rally","India VIX, which assesses market anxiety, also cooled off by about 12 percent to hover around 17. On August 5, given the large selloff, VIX rose as much as 52 percent, the highest since 2015. 
",08/14/2024
FirstCry: Should investors subscribe to this IPO?,"Long-term outlook is promising, given its strong brand, niche positioning, robust execution capabilities, and the potential for margin improvement. 
",08/14/2024
"Brokerages downgrade LIC Housing post weak Q1 results, see limited stock upside","The disappointing performance was attributed to slower loan growth and reduced margins in the June-ended quarter 
",08/14/2024
Patel Engineering shares surge after JV bags project of Rs 317.60 crore,"Patel Engineering Share Price | The project is to be completed in a period of 24 months. 
",08/14/2024
"Agri Picks Report August 06, 2024: Geojit Financial Services","According to Geojit, Farmers across the country have sown kharif crops over 90.5 mln ha as of today, up nearly 3% from a year ago,data from the farm ministry showed. 
",08/14/2024
Unicommerce eSolutions IPO: Tapping the e-commerce potential,"High gross margins and stable fixed costs driving operating leverage for the SaaS company. 
",08/14/2024
Chart of the Day | India’s Buffett indicator has been flashing warning signals,"India’s market capitalisation grew by fastest pace among major countries across the world in the last one year 
",08/14/2024
What to be greedy about amid the heightened fear in markets?,"Once the Fed starts cutting rates, there’s a high possibility that discretionary spending by enterprises will resume, brightening the outlook for IT service players 
",08/14/2024
"Marico: Encouraging guidance, premium products remain in focus","Marico’s ability to scale up new businesses will be key amid stress in the core portfolio 
",08/14/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is indicating a positive start for the day. 
",08/14/2024
"Closing Bell: Market falters after good start; Nifty below 24,000, Sensex down 126 points","The BSE midcap and smallcap indices ended shed 0.5 percent each. 
",08/14/2024
"Implied volatility signals more market turbulence; Sell-off likely in auto, defense, railways, realty, and PSE sectors","Nifty max pain and modified max pain levels are at 24,300 and 24,350, respectively, acting as crucial resistance in the near term. 
",08/14/2024
"Trade Spotlight: How should you trade United Spirits, Pokarna, Cera, Dr Lal PathLabs, Lux, and others on Tuesday?","The Nifty 50 is likely to extend losses, with a downside target towards 23,600. On the NSE, 2,209 shares declined, while 192 shares advanced. Here are some trading ideas for the near term. 
",08/14/2024
"Stock Radar: Bharti Airtel, Tata Chemicals, Akums Drugs, Deepak Nitrite, Biocon in focus on Tuesday","Oil and Natural Gas Corporation, Triveni Turbine, Motherson Sumi Wiring India, Bharti Hexacom, Schneider Electric Infrastructure, V-Mart Retail, and Deepak Nitrite will also be in focus on Tuesday. 
",08/14/2024
Bulk deals: Quant MF buys 1.89% stake in Bajaj Consumer Care,"Smallcap World Fund bought a 0.63 percent stake or around 5 lakh shares in Aavas Financiers for an average price of Rs 1,630 per share. 
",08/14/2024
Time to neither be greedy nor fearful,"After today’s fall, what should investors do – buy the dip, sell it all or simply sit on the sidelines 
",08/14/2024
Could a rate cut by US Fed perk up markets? Here's what four leading fund managers say,"Given the combination of weak global macros, a section of fund managers believes that a marginal rate but by the US Fed might not help assuage investor concerns. 
",08/14/2024
End of rally or buying opportunity in mid/small-cap space? Here's what analysts are saying,"The BSE Midcap index lost 3.6 percent on Monday while the BSE SmallCap barometer fell 4.21 percent even as the Sensex lost 2.74 percent. For both the broader indices, it was the biggest single-day decline since June 4. 
",08/14/2024
"Nifty, Sensex see sell-off amid global meltdown; volatility expected to continue","India's VIX also surged by over 42 percent to be at around 20.37. The volatility index rose as much as 52 percent, the highest since August 2015, a nigh-year-high. 
",08/14/2024
"Monday mayhem: Global turmoil drags Sensex, Nifty 3% lower; all sectors in red","The Nifty50 index has breached 23,900 for the first time since June 26. At today's low point, both the benchmarks shed nearly 5 percent from the respective record highs tested in the last week. 
",08/14/2024
"AIF industry moots relevant fund manager experience for new asset class, not just absolute","Other suggestions include variants of long-short equity like a equity market neutral and global macro strategies. 
",08/14/2024
