Title,Description,Date
How to select right strike price in Options trading: Shubham Agarwal,"Shubham Agarwal explains how to select right strike price in Options trading via method of omission in 3 easy steps. 
",08/17/2024
Bulk deals: ICICI Prudential MF buys 10.7 lakh shares in Newteb Tech India,"Nomura India Investment Fund Mother Fund bought 5.9 lakh shares in Genus Power for an average price of Rs 346.5 per share. 
",08/17/2024
"There is a demand and supply mismatch in securities, says Sebi's Ananth Narayan","Narayan said that trading in index options – specifically close to expiry - resembles a slot machine in a casino, with individuals putting coins into the machine, hoping to hit the jackpot. 
",08/17/2024
"Technical View: Nifty snaps 5-day winning streak, ends near 24,700; Bank Nifty continues to underperform","Among sectors, except pharma, and healthcare, all other indices ended in the red with auto, energy, PSU Bank, IT, metal and realty indices trading 1-3 percent lower. 
",08/17/2024
Sebi nudge ensures IPO-bound firms come clean on list of promoters,"Merchant bankers and lawyers who are active in the primary market say that heightened focus on disclosures by the regulator and bourses have ensured that entities that either have a controlling stake or have sufficient influence in terms of control – direct or indirect – are included in the list of promoters. 
",08/17/2024
"Sensex, Nifty break 5-day bull run, end lower as investors chase to book profits","Analysts predict that market consolidation is likely due to high valuations, but they expect heavyweight stocks to continue the bull run 
",08/17/2024
"Nifty, Sensex tumble on weak global cues; Realty, Autos big drags| Zomato zooms| Closing Bell","Nifty, Sensex down over a percent. Benchmarks underperform broader markets. Rs 5 lakh cr wiped out from market cap. Sensex, Nifty tumble on weak global cues. India VIX jumps over 10% (nearing 15 levels). NSE advance decline ratio at almost 2:3. Realty, Autos, metals and IT among top drags 
Pharma sole sectoral gainer. Join Yatin Mota and Nandita Khemka as they dive into the key stocks currently on their radar.
#stockmarket, #sharemarket #nifty #sensex #marketclosing 
",08/17/2024
Composite issue... there was one recently in the SME segment,"None other than Sebi chairperson Madhabi Puri Buch has brought to the fore the concept of a composite issue, which was always present in the regulatory framework of the Indian stock market but has rarely been used. 
",08/17/2024
Bikaji Foods soar 8% to climb new peak; should you buy?,"Bikaji’s execution in the high-growth packaged snacks industry remains ahead of its listed peers, according to JM Financial. Hence it believes premium valuations will sustain 
",08/17/2024
Buy ICICI Bank; target of Rs 1430: KR Choksey,"KR Choksey is bullish on ICICI Bank has recommended buy rating on the stock with a target price of Rs 1430 in its research report dated August 02, 2024. 
",08/17/2024
Buy Bajaj Finserv; target of Rs 1935: KR Choksey,"KR Choksey is bullish on Bajaj Finserv has recommended buy rating on the stock with a target price of Rs 1935 in its research report dated August 02, 2024. 
",08/17/2024
A mixed trip for the automotive sector in July,"Tractors and two-wheelers saw momentum, while other segments remained subdued 
",08/17/2024
"Mid-day Mood | Sensex, Nifty record run takes a break amid broad-based selloff","Investors chased to book profits across counters, with broader indices BSE Midcap and Smallcap drowing in red for the second straight day 
",08/17/2024
Buy Aster DM Healthcare; target of Rs 400: Prabhudas Lilladher,"Prabhudas Lilladher is bullish on Aster DM Healthcare has recommended buy rating on the stock with a target price of Rs 400 in its research report dated August 01, 2024. 
",08/17/2024
Buy Sun Pharmaceutical Industries; target of Rs 1885: Prabhudas Lilladher,"Prabhudas Lilladher is bullish on Sun Pharmaceutical Industries has recommended buy rating on the stock with a target price of Rs 1885 in its research report dated August 01, 2024. 
",08/17/2024
Buy Mahindra and Mahindra; target of Rs 3330: Prabhudas Lilladher,"Prabhudas Lilladher is bullish on Mahindra and Mahindra has recommended buy rating on the stock with a target price of Rs 3330 in its research report dated August 01, 2024. 
",08/17/2024
Accumulate Ambuja Cement; target of Rs 701: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Ambuja Cement with a target price of Rs 701 in its research report dated August 01, 2024. 
",08/17/2024
Accumulate Tata Steel; target of Rs 175: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Tata Steel with a target price of Rs 175 in its research report dated August 02, 2024. 
",08/17/2024
Accumulate Jindal Stainless; target of Rs 836: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Jindal Stainless with a target price of Rs 836 in its research report dated August 02, 2024. 
",08/17/2024
Accumulate ITC; target of Rs 519: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on ITC with a target price of Rs 519 in its research report dated August 01, 2024. 
",08/17/2024
Hold Dabur India; target of Rs 621: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Dabur India with a target price of Rs 621 in its research report dated August 01, 2024. 
",08/17/2024
Hold Emami; target of Rs 831: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Emami with a target price of Rs 831 in its research report dated August 01, 2024. 
",08/17/2024
Hold Clean Science and Technology; target of Rs 1516: Prabhudas Lilladher,"Prabhudas Lilladher recommended hold rating on Clean Science and Technology with a target price of Rs 1516 in its research report dated August 02, 2024. 
",08/17/2024
Reduce BHEL; target of Rs 264: Prabhudas Lilladher,"Prabhudas Lilladher recommended reduce rating on BHEL with a target price of Rs 264 in its research report dated August 01, 2024. 
",08/17/2024
Suzlon Energy stock gains 3% to hit near 52-week high; should you buy the multibagger?,"Gradual building of momentum for higher execution, healthy order book, more healthy bid pipeline, strengthening of balance sheet and the organisation are driving Suzlon for the next-level of growth, according to JM Financial. 
",08/17/2024
Morepen Labs launches Rs 250 crore QIP with greenshoe option,"The indicative price of the issue is Rs 54.37 per share. Motilal Oswal is the banker to the issue, it is learnt. 
",08/17/2024
Tata Motors Q1 FY25: A muted quarter with a bumpy road ahead,"JLR faces a rough ride, while the domestic business outlook is a tad uncertain 
",08/17/2024
"Dabur: A sequential pick-up in demand, led by rural recovery","Healthy rural demand trends and normal monsoon will aid growth 
",08/17/2024
Accumulate Navin Fluorine International; target of Rs 4144: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Navin Fluorine International with a target price of Rs 4144 in its research report dated July 31, 2024. 
",08/17/2024
Accumulate Kalpataru Projects International; target of Rs 1413: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Kalpataru Projects International with a target price of Rs 1413 in its research report dated July 31, 2024. 
",08/17/2024
"Accumulate Apar Industries; target of Rs 10,399: Prabhudas Lilladher","Prabhudas Lilladher recommended accumulate rating on Apar Industries with a target price of Rs 10,399 in its research report dated July 31, 2024. 
",08/17/2024
Accumulate Avenue Supermarts; target of Rs 5104: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Avenue Supermarts with a target price of Rs 5104 in its research report dated July 30, 2024. 
",08/17/2024
"Accumulate Voltamp Transformers; target of Rs 14,922: Prabhudas Lilladher","Prabhudas Lilladher recommended accumulate rating on Voltamp Transformers with a target price of Rs 14,922 in its research report dated July 30, 2024. 
",08/17/2024
Tata Steel: Uninspiring Q1 FY25 prompts revision of risk-reward opportunity,"As global steel demand remains muted, excess cheap Chinese imports remain a concern. 
",08/17/2024
"Zomato stock zooms 19% to record high after robust Q1 results, m-cap tops Rs 2.5 lakh crore","Zomato stock has zoomed 105 percent YTD, more then doubling investors' money. In comparison, benchmark Nifty 50 rose 14 percent during this period. 
",08/17/2024
Brokerages go neutral over Sun Pharma as uncertainty looms over Leqselvi launch,"Leqselvi secured approval from the US regulator last week, but its launch timeline has been muddled by a preliminary injunction filed by US pharmaceutical company Incyte, which alleges patent infringement. 
",08/17/2024
Accumulate Alicon Castalloy; target of Rs 1765: Mehta Equities,"Mehta Equities recommended accumulate rating on Alicon Castalloy with a target price of Rs 1765 in its research report dated July 31, 2024. 
",08/17/2024
Retail inflows cross Rs 1 lakh crore mark in 2024; MFs pump in Rs 2 lakh crore,"In the current calendar year till date, retail investors have already put in more than Rs 1 lakh crore in stocks, according to NSE data. Further, mutual funds have already surpassed Rs 2 lakh crore in investments in Indian equities this year, according to data from NSDL. 
",08/17/2024
Tata Motors falls 4% amid global demand concerns; brokerages remain bullish,"Brokerages were largely optimistic about the automaker, with the CV segment and Jaguar Land Rover (JLR) surpassing market expectations 
",08/17/2024
"Agri Picks Report August 02, 2024: Geojit Financial Services","According to Geojit, Rainfall over India is likely to be above normal in the second half of the Jun-Sep monsoon season as La Nina conditions are expected to set in by the end of August, the India Meteorological Department said. 
",08/17/2024
"Live: Can Nifty defend 25,000 amid global selloff? Ola Electric IPO opens | Opening Bell","Indian equity market opened with a gap-up above the 25,000 milestone. Despite gradually losing momentum, the Nifty50 index concluded the session on a positive note, managing to settle above the 25,000 mark for the first time. However, the market breadth remains restrained, with limited support from the bulls, indicating a sign of timidity. From a technical standpoint, for Nifty, 24,800 remains the crucial support zone, where buying is anticipated to emerge, followed by the sacrosanct support of the 24,600-24,500 zone. On the higher end, as per experts, 25,080-25,100 appears to be an intermediate obstacle. However, this morning global cues are extremely weak with Nasdaq tumbling over 2% overnight and Nikkei clocking deep cuts of ove 5%. The GIFT Nifty is also hinting at a negative start for the Indian market. Among stocks in focus, watch out for Tata Motors, ITC, Eicher, Hero Moto, Titan & Britannia. Meanwhile Ola Electric IPO opens for subscription. Catch Nandita Khemka in conversation with Raja Venkatraman, Co-Founder, NeoTrader 
",08/17/2024
